rating;review
1;"saya transaksi menggunakan qris belanja sebesar Rp18.000, namun gagal. saya coba tiga kali tetap gagal. tulisan notifikasinya adalah ""opss... terjadi kesalahan, silahkan coba lagi"". setelah sekitar 30mnt kemudian transaksi qris yang 3x percobaan itu terhitung pending dan kemudian saya mendapatkan notifikasi bahwa transaksi qris berhasil sebanyak 3x. padahal saya sudah membayar cash karena qris sebelumnya gagal. tolong pihak BCA untuk tanggung jawabnya. saya punya bukti transaksinya."
1;kasih bintang 1 aja lah, masa saya bayar pake qris gagal, diulang 2x tapi saldo sudah terpotong, gimana ini solusinya
1;kemaren dan hari ini.. pembayaran QRIS gagal tapi saldo terpotong, ada apa dengan BCA.??
1;ini gimana ya layanan transaksi bca sekarang sangat buruk banget, saya transaksi qris may telkomsel tulisannya terjadi kesalahan mohon oba kembali, di coba sampe 3 kali, sampe minta tolong teman saya bayar pake bca juga samaa kaya gitu, ternyataa sama ajaaa, setelahnya pake bni baru bisa, abis itu muncull notif dari bca transaksi 3 kalii, temen saya 2 kalii, beli kuota harga 63 ×5, saldo berkurang kuota gak nambahhh, gilaa bca penipuan, cs pun gak bisa di hubungin!!!!
1;sistemnya bobrok GK karuan masak beli pulsa 15k. salado habis 75k. alasannya sedang terjadi kesalah. pulsa GK masuk saldo habis
1;Gangguan Terus, gajelas lu tf ke rekening sendiri saldo kepotong tf gagal
1;pelayanan dari cs nya lumayan lambat , aplikasi juga sering eror tidak jelas harus lebih banyak diperbaiki lagi buat aplikasi ini
1;pembayaran qris gagal saldo tetep ke potong. tlpn ke hallo bca susahnya minta ampun
1;BCA NYA NGE BUG ATAU APA YAA, KOK SALDO SAYA TERKURANG YAA
1;Ini gimana pas barcode kuota gagal transaksi sampe 3 kali tiba2 saldo ke potong kuota ga masuk gimana ini ceritanya sumpah bca uang gada lgi ampun banget sumpah
1;qr selalu gagal dan saldo sudah kepotong selalu seperti itu
1;hari ini update , langsung transasi gagal trus saldo kepotong tlpn hallo bca gk di angkat. maunya apa coba
1;qris gagal tapi saldo kepotong, selang beberapa menit berhasil tapi bukti transfernya ga ada, yg ada cuman yg gagal
1;aplikasi parah udah transfer 3 kali gagal tapi saldo ikut berkurang
1;PEMBAYARAN QRIS GAGAL SALDO KEPOTONG TAILAH, TOLONG DI BENERIN INI
1;transaksi qris gagal tapi saldo tetep kepotong, halo bca nya juga ga guna gabisa di telpon
1;disaat urgent tidak bisa menghubungi halo bca
1;tolong bantu saya ..saldo saya hilang 200 bayar qiris gagal tpi saldo nya terpotong ko bisa seperti itu
1;kecewa bngt udh 2 kali qris tapi saldo kpotong
1;sangat rumit, apk gak jelas
1;kode negara Indonesia tidak tersedia
1;sudah beberapa kali QR gagal tp saldo kepotong auto pindah bank
1;jelek pembayaran qris saldo gagal, tapi sudah kepotong ilang gitu aja
1;Ada update aplikasi. tapi saldo saya malah hilang pas sudah di-update. Gimana ini BCA. coba hubungi info layanan malah tak bisa
1;makim kaya taiii !!! tarik tunai di gerai pake gangguan digerai gak ada notif nerima uang.tapi saldo kepotong. !!!!!!
1;sudah di update bukan nya bagus malah makin buruk, transaksi jadi gak jelas, notifikasi gagal tapi saldo malah terpotong
1;Habis di update saya bayar QRiS 2x gagal tapi saldo berkurang..makin update bukan makin bagus malah makin jelek.jadi bagaimana nasib saldo saya yang sudah berkurang tapi transaksi gagal?
1;toling yah min,transaksi gagal tetapi saldo tetap kurang,ini bagaimana,uang ilang gitu aja,udah lapor cs tetapi uang tetap tidak kembali
1;cs nya lambat, saya transaksi via qris. di mutasi rekening saya dikatakan gagal tapi saldo saya terpotong dan tidak dikembalikan. ini sangat berbahaya jika untuk transaksi dalam jumlah besar. saya telah menghubungi cs tapi tidak ada respon
1;APK TOLOL TRANSAKSI GAGAL, TAPI SALDO BERKURANG
1;saldo terpotong Rp 15.000 sebanyak 2 kali transaksi tapi di mutasi rekening dan email dari BCA kalau transaksi itu gagal. tapi kenapa saldo saya berkurang wahai BCA!! saya tunggu malam ini juga saldo saya balik. ini bukan berapa nominal nya tapi soal komitmen dan kepercayaan!!!
1;pembayaran gagal tapi saldo tetap berkurang gimana inii, konfirmasi ke cs tapi TIDAK ADA BALASAN ..... UDAH UNTUK SEMUAAA LEBIH BAIK PINDAH KE MOBILE BANKING LAIN SAJAAA
1;tolong dong ini saya transaksi pake qris 900rb 3x gagal proses tapi saldo kepotong...belum kembali saldo saya ayolah masa pelayanan bca skrng jadi kaya gini
1;3x qris isi kuota gagal dan kepotong saldo 😭 akhirnya 15 menit kemudian transaksi sukses 3x pemotongan dengan 1 qris eh kuotanya gak masuk masuk 😭😭 halobca eror chat halo bca eror call eror rasa pgn uninstall aja
1;saya pembayaran qris gagal beberapa kali, TPI saldo tetap kepotong. bukan sekali dua kali kejadian kaya gini . hub CS sibuk terus tolong respon
1;SUDAH 2 HARI OTP GAK MASUK2 TLP KE CS HALO BCA JAWABANNYA SAMA AJA GAADA SOLUSI !! PAYAAH
1;KASIAN NASIB PEDANG MAKANAN YANG UDAH GUA COMOT MAKANAN NYA, TRANSAKSI QRIS 2X GAGAL TAPI SALDO KEPOTONG TOLONG DONG INI BCA YANG BENER LAH SISTEM LU UPDATE MULU GA ADA PERUBAHAN MENDING GANTI KE BANK SEBELAH
1;Transaksi qris gagal tapi saldo kepotong, tlp cs juga ggal jaringan terputus trs,,, tolong d benerin aplikasi nya... sebaiknya klo transaksi gagal saldo tetap tdak terpotong,..
1;Pembayaran Qris gagal tapi saldo tetep kepotong baru dibalikin saldo nya 2 hari kemudian ,apakah pantas pelayanan seperti itu disebut baik payah
1;Transfer gagal saldo gak kembali .. hilang begitu saja parahh 😩😭🥹
1;kalau transaksi gagal itu gak usah di debit dana nya. heran sekelas BCA aplikasi nya begini
1;aplikasinya gampang error transaksi error 3X gagal saldo kepotong 3 X
1;pembayaran gagal tapi saldo terpotong huft
1;gimana sih konsepnya ini. pas transaksi nominal besar gk masuk, coba bantuan via email gk da respon via call center sibuk via my bca bolal balil verifikasi padahal udah dapat otp dan berhasil buat id bca. plisss bank besar kek gini sih aplilakasinya.
1;Halo CS BCA, saya mau lapor transaksi yang sudah terdebit tapi layanan tidak diterima.* Detailnya: Tanggal: 13 Mei 2026 Merchant: TikTok Live Nominal: 4x transaksi - Rp 12.141 - Rp 12.141 - Rp 20.033 - Rp 20.033 Total: Rp 64.348 No. Rekening: 729-606-**** Status di BCA mobile: TRANSAKSI DEBIT Masalahnya koin TikTok tidak masuk ke akun saya setelah pembayaran berhasil terdebit. Mohon bantu cek dan ajukan dispute/refund ke pihak TikTok. Saya sudah lapor juga ke TikTok dan pu
1;pelayanan sangat buruk. nyoba hub customer service saja susah banget. aplikasi eror terus. transaksi gagal tapi dana terpotong sampai 4 kali. sangat parah. ketika hub customer service susah banget tersambung.
1;transaksi via qris gagal... 🤣 tapi saldo terpotong, dan enggak pernah balik duit gua... kocak... udah cek ke penerima juga belum masuk... duitnya kemana?? raib???
1;Qris gagal sampai 7× saldo terpotong
1;ilang 48 ribu padahal tadi aplikasi pas bayar qrisnya error akhirnya bayar cash, pas nyampe rumah ada notif saldo udah kepotong
1;pembayaran gagal tpi saldo saya GK kembalikan gmnanya
1;saya transaksi gagal tapi saldo pada rekening saya terpotong. Menghubungi CS juga susah
1;aplikasi hari ini nge bug
1;slowly download
1;makin update makin sering eror
1;maksudnya gimna ini saya tf 3x pake Qiuris kok gagal tapi saldo saya berkurang maksudnya gimna ini bank BCA gini banget sih
1;2 kali transaksi gagal tapi saldo udh ke potong sistem padahal duit yah buat bayar ansuran hari ini telpon ke cs selalu gangguan gimana inii parah bangett kami sarankan2 beloon bacaa cs lu ajh sedang sibuk terus gua telpoin dari jam 8 gua telpoin sistem sibuk 2 jam gua coba sama ajh
1;setelah update , transaksi qris gagal tapi saldo terpotong
1;bca sekarang parah bangt sering bangt hilang duit .. duit receh aja masih di ambil .. gila parah bangt ..
1;tolong benerin lagi masa diriwayat ada masuk pas di cek saldo ga ada,gak nambah terus tiba tiba ada riwayat pembayaran padahal gak melakukan pembayaran apk aneh gajelas saldo gak masuk pas mau ke pusat bantuan malah eror
1;transferan gagal . tapi saldo sudah terpotong ?? hello BCA ...... ada apa ini sering terjadi
1;jelek sekrang transaksi pake bca sering gangguan ,transaksi gagal saldo kepotong baliknya lama pengjuan ke halo bca banyak gangguan parah
1;saldo saya dipotong saat transaksi,saya menerima email pengiriman gagal,tapi tetap dipotong,harusnya refund saldo saya, ini malah gk ada tanggapan
1;bca lagi gangguan???
1;sangat buruk.. tlp pakai my bca gagal terus
1;13 Mei 2026, pukul 21.05. Bayar pake QRIS, Adik saya 1x gagal, saya 2x gagal, ponakan saya 6x gagal, tapi semua saldo dari 3 rekening BCA berbeda itu terpotong. Tolong kembalikan saldo tanpa kami harus repot ke Bank BCA terdekat atau telepon ya. Ini murni kesalahan pihak Bank, kami gak mau repot.
1;tolong bantu saya ,saya melakukan pembyaran QRIs gagal tp saldo saya terpotong tolong kembalikan saldo saya
1;in apk BCA gimana sih saya transaksi qris BCA namun gagal tapi saldo terpotong gimana nih iyh kalo ngga bisa harusnya Jangan terpotong dong saldonya terus saya transaksi qris BCA salam proses mulu tapi saldo terpotong aneh bangt tolong lh pihak BCA di perbaiki lg dan tolong balikin saldo saya yang terpotong
1;Ga jelas bgt, transaksi 3 kali gagal trus tiba2 beberapa jam kemudian ada notifikasi cashflow transaksi 3 kali yang gagal itu jadi berhasil, hubungi cs ga ada respon, di suruh nunggu sampe 10 menit cuman dengerin lagu, chat wa bot bales Lemot, cs wa juga ga ada respon Buang2 waktu, gjls bgt deh
1;Awas Bca Bayar pake kiris Gagal tapi saldo nya tetap di ambil ga di balikin
1;kebanyakan update² mulu ganggu banget asli dah
1;Transaksi gagal tapi saldo hilang, itu gimana ?
1;Makin gk jelas BCA masa Qris gagal saldo ke potong mending gk usah pke BCA lagi
1;baru hari ini tanggal 13 mei 2026 ngerasa tolol banget udah pake BCA. transaksi qris 2x diketerangan mutasi gagal tp saldo kepotong. dan gongnya gaada CS yg bisa dihubungi. gimana dah ini konsepnya
1;transaksi QRIS gagal duit engga balik sudah telpon berkali kali ga ada jawaban
1;mau login verifikasi wajah susah bener disuruh pakaian sopan ribet amat udah pake kaos terang kecewa berat suruh buka mulut ampe pegel gak ke detek detek baru di suruh tengok kanan sekali langsung gagal baru buka beberapa detik force closs haduuhh haduhhh verifnya susah banget
1;cs manusianya selalu antri,yg balas chat bot terus, parah srkarang
1;Maaf bapak/ibu, saya tadi trasaksi Di grosir melalui Qris tetapi gagal untuk melakukan Qris,,tetapi saldo Di Rekening saya ikut berkurang,Sedangkan di trasaksi grosir ya tidak masuk dalam katagori Trasaksi berhasil l.Tolong mohon di tindak lanjuti supaya jelas dalam Transaksi tersebut.
1;gak pernah sekecewa ini sama bca, baru kali ini ngerasa bca ribet dalam proses aktivasi mbanking dibanding bank lain. coba dong dipermudah proses aktivasinya. masa udah telpon sama cs, udah ditanyain macem2, masih harus ke mesin atm, registrasi nmr telepon segala. Habis itu disuruh lagi verifikasi nmr telpon yang cuman dikasih waktu 50 dtk buat ngecek sms pas balik ke apk udah gagal verif. nunggu lgi deh 30 mnt. Harusnya bisa lgsg waktu telpon sma cs sekalian diaktifin tu nmr telpon sma csnya.
1;setelah update pelayanan tambah buruk, saya bayar qris bca saldo sudah terpotong tapi dana tidak masuk ke penjual, dapat email transaksi gagal dan sampai saat ini uang saya tidak dikembalikan/tidak bisa refund, coba hubungi via wa dan chat website nihil semua. padahal dulu bca bagus gak seburuk kayak sekarang ini, parah.
1;masa hbis update brusan saldo 100k hilang aneeeeh pending nya
1;bca terhormat, ini hari rabu 13 Mei nasabah kesulitan menghubungi bca perihal complaine transaksi pembayaran qris gagal tapi saldo terpotong, dan tidak balik lagi. pelayanan bca skrng sering eror tidak kyk dulu
1;langsung aja bintang 1 lagi viral Qris eror saldo kepotong !
1;transaksi gagal saldo berkurang , udah gak jelas BCA sekarang
1;tolong balikin saldo saya woy
1;layanan terlalu lambat
1;benerin sistem lu, bisa2nya duit ilang
1;transaksi gagal tpi saldo tidak kembali 😌
1;ada pemberitahuan update app my BCA,,tapi setelah saya update saldo saya hilang,,saya hubungi cs gak ada yg respon,,chat via WhatsApp pun gak di bales,,tolong donk perbaiki keamanannya,,trus saldo saya gimana tuh
1;"kebanyakan update aplikasi makin lemot Ampe bayar qris aja gagal terus kocak bgt nih sekelas BCA duit gw ilang sia"""
1;ini gimana BCA,transaksi gagal saldo saya ke potong ini gimana
1;UANG SAYA HILANG 100 GARA GARA BCA GANGUAN UANG YANG HARUSNYA SAYA GUNAKAN BUAT BEROBAT MALAH HILANG SAYA KECEWA PAKAI MYA BCA!!!
1;gagal kirim melalui qr tapi saldo tetap berkurang
1;qris gagal tapi saldo berkurang
1;Lagi rame di threads setiap bayar Qris pake mybca gagal sampai 5x padahal saldo tetap terpotong. dan di saya baru kejadian semalem bayar Qris grab gagal terus akhirnya bayar pakai cash tapi tetap terpotong sampai 3x dan dana baru kembali 1x yg 2x nya hilang.
1;mau login minta di masukin no hp kode negara Indonesia nya malah gada gimana mau masuk
1;habis di updete tambah gk jelas,,transaksi gagal saldo berkurang aneh banget
1;bca udah ga jelas, kirim uang 2x gagal dana nya kepotong, hubungi halo bca ga ada respon, nunggu uang kembali hapus myBCA biking kesel bjr
1;tolong dong kak caranyaa ngembaliin saldoku yang kepotong... transaksi gagal tapi saldo kepotong herannn akuuu!!!
1;payah...transaksi gagal tapi saldo berkurang...sampai 3 kali...chat g ada respon ...tlp ada kesalahan...jadi kaya gini bca....telp sampai 40 menit cuman di suruh dengerin musik ..sambil bilang silah kan tunggu...😵😵😵😵😵
1;sumpah nyesel saya pake bca transaksi qris gagal salado malah terpotong
1;gara gara update akun ilang kenapa harus gitu? gabisa nyimpen data yang bnr apa gmn
1;baru kali ini saya merasa dirugikan ama bca, transaksi qris gantung sampai ganti hari
1;update mulu, aplikasi butut, telpon ke hallo bca aja susah banget, kualitas burukkkkk
1;sangat tidak membantu pelayanan buruk sekali
1;SERING KEJADIAN BAYAR PAKAI QRIS GAGAL TAPI SALDO KEPOTONG. SISTEM NYA RUSAK. DARI DULU PADAHAL BANYAK KELUHAN KEK GINI. BKN NYA DI PERBAIKI SISTEM NYA. MALAH MAKIN RUSAK. KECEWA SIH PAKAI BANK INI. KAPOK LAH. OIA UNTUK PENGEMBALIAN DANA NYA LAMAAAAAAA BGT. KLO GA LAPOR MINIM SEBULAN PALING LAMA 3 BLN . KLO SALDO BANYAK YA GA MASALAH NUNGGU LAMA. INI SALDO TERKAHIR BUAT MAKAN MALAH SISTEM NYA RUSAK. MERUGIKAN BANGET SIH
1;saldo terpotong, padahal transaksi gagal
1;CS HALO BCA SUSAH DI HUBUNGI. MENUNGGU SAMPAI 30MENIT. JD SEBOBROK GINI BCA?
1;mybca sekarang banyak gangguan , transaksi gagal terus tapi saldo malah kepotong ,
1;ini bca kenapa ya saya mau hub halo bca selalu sedang melayani cs lain, saya mau kompline ada trx saya yg gagal tapi dana tak kunjung di kembali kan mau kompline saja susah pelayanan nya jelek sekali ya
1;Kenapa habis update ko jadi salah password ...padahal password nya benar..baru sekali salah langsung di blokir...
1;transaksi Qris tgl 13 mei 2x gagal tapi saldo terpotong dan ga masuk ke merchant
1;saldo awal saya 100 rb , saya pakai buat qris 60 rb otomatis masih 40 rb kan. . saya check saldo saya 0 rupiah ... sangat mengecewakan
1;bener parah ini ke instal baru isi saldo buat bayar listrik transaksi gagal tapi duit gak balik lagi
1;minta penjelasan masalah Qris gagal di balas cuma pake template ga ada tanggung jawab nya nih bca
1;gara gara update terbau bulan mei, jadi gak bisa transaksi... tiap mau transaksi minta login ulang, dan verifikasi otp... sampe 3 kali login ulang lho .. sementara gak pakai mybca sebelum ada info perbaikan
1;saya minta pengiriman kartu debit lewat myBCA , kena biaya admin total 45ribu , tapi kartu gagal terus pengirimannya padahal saldo saya sudah terkredit , lalu saya cetak kartu debit di mesin cs digital kena biaya juga , minta pengembalian dana terkait biaya pengiriman kartu debit yang gagal gabisa kata admin WA , terus solusi buat nasabah apa?
1;kenapa setelah update malah jadi Force Close! saya sama sekali gak bisa ke home login
1;Qris Gagal tapi saldo berkurang. update tiap minggu
1;tranfer gagal, saldo berkurang 13 mei sampai sekarang gak ada kejelasan
1;transaksi QR gagal tapi saldo kepotong
1;Aplikasi tidak jelas,masa dipilihan kode Negara tidak ada Indonesia.Auto Uninstall, percuma instal tidak bisa digunakan juga
1;"bca kok skrg jadi sampah bgt ya qris gagal smlm 2x saldo ttp kesedot udh bikin laporan udh seharian blm balik juga duitnya kecil sih saldo yg kesedotnya cuma 200an kurang tapi dia gatau apa ya org kek gw gini itu duit gw satu"" nya buat makan kek skrg msi blm balik duitnya gbsa makan gw ujungnya cuma perkara qris kgk jelas."
1;KEMARIN SALDOKU HILANG DI BCA 30 KALI 4 = 120 RIBU. TRANSAKSI ERROR/GAGAL DAN BELUM DIKEMBALIKAN OLEH BCA . TRANSAKSI MELALUI QRIS .
1;telfon CS by aplikasi selalu sibuk, ketika sudah tersambung , hanya ada nyanyian
1;Kontolll!!!
1;gajelas responya lambat
1;semalam tgl 13 mei 2026, saya bayar qris 100rb sampai 4x gagal trus gk masuk ke mereka. tpi saldo saya berkurang, saat lihat email ada info pembayaran gagal. tpi saldo saya blum balik-balik. mohon maaf sampai sekarang saldo saya belum kembali dan dari pihak apotek bilang masih belum ada info dana masuk
1;kenapa transaksi qris gagal tapi saldo selalu berkurang?
1;saya melalukan QR sebesar 400k tetapi QR gagal dan saldo terpotong sebanyak 2x tetapi belum ada pengembalian refund sampai skrng juga
1;buruk sangat pelayanan mu
1;sangat lambat menanggapi komplain, qris eror, proses gagal tapi saldo berkurang, telpon cs susahnya setengah mati,
1;Tiap hari hari updaate ga jelas
1;bca semakin buruk , qris saldo terpotong tapi yang bersangkutan tidak menerima saldo tapi saldo kita sudah dipotong pihak bca , giliran menyampaikan keluhan tidak digubris , bca jelek
1;aplikasi nya rusak, masa mau buka gak bisa Ngestuck layar putih
1;ini kenapa bca id nya log out sendiri, padahal ga di apa2 in, mana mesti verifikasi pake no hp lama yg udah hangus, hadehhh
1;ribet harus pakai kouta ga bisa pake wifi
1;,saya kemaren sudah bikin tapi kartu hp nya saya pindah hp lain kok gak bisa gemana ya caranya
1;Asli ribet banget
1;verifikasi gagal terus, stresss
1;tidak terlihat apa2 setelah login... loding terus warna putih tulisan jumlah saldonya... tolong perbaiki cepat... ty
1;apk aneh mau bikin rekening disuruh ngidupin data padahal udah idup masih aja dipintai gajelas banget apkny
1;costumer service nya lelet,sudah 1x24 jam tetap ngga bisa video call, padahal saya mau verifikasi rekening saya.
1;ini ngeselin bgt si, masa tiap bln hrs verifikasi pake sms, mesti beli pulsa trs, pdhl g pernah beli pulsa, tiap 6 bulan aja kek. Gw pake app ini cuma buat liat mutasi sm pemasukan, masa di bca mobile g ada, kalo ada duit masuk juga g ada notif, diem2 bae jd kan g tau, mana hapal duit terakhir brp.
1;jangan update terus woy, masa dua hari berturut turut update, kadang sehari 2x update!! emang kuota kami gak beli???
1;bkin malu setiap mau log in trnsfer dan qris gak bisa masuk lemot . kita jadi ditungguin lamaa . bikin mau nangis
1;buka rekening gak ada agent yg nyambung sama sekali seharian
1;BANK LINTAH DARAT, minta Verification number aja nyedot pulsa, sdah 5 kalipun gk ada masuk kodenya, pulsa pun habis kesedot, padahal nomer sdah bener
1;setelah update kok malah makin lemot. harusnya update memperbaiki dan mempercepat kinerja aplikasi. ini malah makin lambat dan lemot. tolong update nya yang bener napa
1;di update malah lemot
1;hati-hati jika transaksi gagal dari pihak bank susah mengembalikan kembali saldo, perampokan jaman now!! sampai saat ini saya belum mendapatkan pengembalian uang qris yg dipotong (msh dalam proses) dr tgl 12 mei 2026
1;lantas kenapa setiap sya login lansung Otomasi terbuka penambahan nomor telepon untuk luar negeri padahall sya tidak memilih loo,sya baru login dan lansung terbuka fitur tersebut?
1;Kode Negara untuk Indonesia gak ada padahal sudah saya perbaharui, daftar susah gmn ini gak jelas
1;bikin e deposito dapat slip transaksi berhasil, tapi dicek ngga bisa depositonya. Duit ilang apa gimana ini.
1;Setiap memasuki id selalu terblokir
1;udah 2x saldo gw sisain 10.000 dan selalu 10.000 tiba tiba hilang, kalau limitnya saldo mengendapnya 10.000 yaudh biarin ajaa biar kalau mau isi saldo lagii ketauan sisanya dan kalau mau naro 50.000 bisa langsung di tarik. ada yang bisa jelasin kenapa 2x nyisain saldo 10.000 langsung ilang terus?
1;masa udah transfer dari dana ke BCA saldonya ga masuk padahal di dana udah berhasil di kirim tapi di BCA belum masuk di mutasinya juga gada
1;verifikasi muka aja gak bisa !
1;gua punya akun tapi tidak bisa masuk, bank ktl
1;ngak ngerti pas udah log in masukin nomor tapi nomor kode Indo gk ada. aneh banget, udah di uninstall juga kayak gitu
1;terlalu banyak bug dalam aplikasi
1;bingung verifikasi wajah saya gagal terus padahal muka sama yg lebih bodoh nya lagi sdh tau saya itu ganti hp Krn hilang eh sm cs ny suruh buka history di hp lama gimana cb cara buka nya kl hp ny saja hilang
2;kalau verifikasi wajah selalu gagal padahal camera jelas dan jernih , jadi harus video call bca , jadi ribet .. tolong diperbaiki di tingkatkan masalah verifikasi wajah ! .. trimakasih
2;bcaa kontoIII tiap gue transaksi qris selalu notif oops terjadi kesalahan trooosssssss
2;salah masukin pin 3x, disuruh reset pin waktu nunggu otp nya ga muncul muncul, udah dua hari gini terus
2;kenapa bca aplikasinya ada byk?, sbnrnya buat penggunaan aku lbh suka bca mobile, sygnya g bisa liat mutasi rekening (terbatas), nah ini baru update, ribet, 3x salah hrs telpon cs, abis update hrs login ulang verifikasi lagi, ISI PULSA lagi, kenapaa gitu ga kaya yg lain yg bisa lewat wa atau email?, apa gunanya ada email tertaut?, GA keblokir, ini verifikasi login krn aplikasi abis UPDATE
2;ngisi FLAZZ gagal tapi saldo terpotong,kalo engga nlpn kompelnya gak balik saldo bikin ribet.
2;setelah di update,sekarang jika tekan angka pin sering delay. bikin salah pin
2;setelah di update ko malah jelek gini, susah masuk, kalau udah masuk respon lambat. gak kaya dulu
2;tidak bisa memferivikasi wajah saya waktu daftar
2;"kenapa id bca saya tiba"" ke blokir pdahal tidak pencet apa"", ini sdah ke 2 kalinya sperti ini"
2;force close terusssssss
2;BCA saya keluar pas masuk di suruh tambahin no tlf tapi kode negaranya gada itu gmn ya?
2;padahal sudah melakukan pembaruan tapi selang gk lama harus ada pembaruan lagi dan pas di lihat di playstore tidak ada pilihan update
2;kenapa belakangan ini kalo mau bayar pake qris gagal terus, VA juga sama
2;saya kecewa sekali isi Flazz gagal tapi saldo saya kepotong dan ditunggu sampe berhari hari uang tidak masuk juga sampe akhirnya lupa, dan hari ini terjadi lagi isi Flazz gagal tapi saldo sudah kepotong dan berharap dana masuk otomatis... tolong dong my BCA kalo seperti ini merugikan nasabah meskipun nominal nya gak besar tapi itu lumayan buat saya
2;sumpah ya bikin kesel sama my bca 3x transaksi beli paket data gagal tapi uang ke sedot giliran nlp customer service nya hahehahe doang
2;susah amat buat masuk lagi setelah ganti hp, verifikasi bikin ribet, scan wajah susah connect, reset password jika lupa lewat aplikasi juga susah.
2;kok aku mau bikin akun gabisa ya katanya bca id tidak ada bingung
2;Makin kesini makin sulit di buka my BCA saya... jadi harus ke bank BCA terdekat buat mindahkan uang yg ada di my BCA...
2;saat akan pilih nomor depan handphone opsi indonesia tidak ada
2;I cannot find the country code for Indonesia, saya jadi tidak bisa masuk, sudah dicoba berkali kali tidak bisa, tolong ini harus bagaimana?
2;bca ini kenapa ya saldo saya sering hilang 10.000?
2;buat bengking
2;begitu mau poto knapa tidak timbul wajah saya nya jadi susah pripikasi nya
2;sering ngadat, sering erorr,
2;sering sekali sekarang gangguan ketika mau transfer dan isi paylater
2;"Aplikasi yang simpel, fitur lengkap dan aman. Kita tau semua BCA dengan segala servisnya. Tapi akhir akhir (kususnya 2 bulan belakangan) apps ini kenapa begitu lemot sekali saat memasukkan pin terakhir. Isi saldo NFC, Qris sampe transfer susah selalu gagal ""oops terjadi kesalahahn...."" . Apakah signal saya? Tidak. Saya buka aplikasi lainnya bisa dan lancar saja. Saya harus refresh, bersih2 cache sampe restart Hp baru bisa. Ga pernah se lemot ini selama pakai mobile BCA jenis apapun."
2;kalo bayar pake qris atau transfer sering gagal, padahal pin nya udah bener, jadi kadang malu banyak antrean kalo lagi belanja, kalo gk bawa uang bikin malu, mohon ditindak..
2;"sebel, ""terjadi kesalahan"" trus gbs login!! padahal LG urgent...😡🥲🥲🥲 greget bgt plss, kesell"
2;padahal sinyal ok...tapi kenapa buffering...tolong perbaiki lagi
2;Kode verifikasi lama sekali masuknya. mau via pesan ataupun email sama lamanya. Saya gatau ini emg hp saya yg lama atau sistemnya yang buruk?
2;1. sekarang lebih sering minta update 2. sering banget gak bisa terhubung padahal jaringan lancar
2;aneh... pass login setelah masukkan user dan password , ad perintah tambahkan nomor telpon tapi kode negara Indonesia (+62) ..
2;sedang buru2 karena ada yang butuh uang buat berobat dinihari,tapi tidak bisa dilakukan
2;ini kenapa ya kok gak bisa buat transaksi huh aneh
2;sering mengalami gangguan dan tidak konsisten
2;Aplikasinya sering error.. orang mau transaksi jadi susah..
2;Jooosss eror terussssssss
2;msh jaman otp pake sms ??pake wa dong hadeh
2;potongan nya bikin nyusahin wkwkw
2;tolong dong ini tiap malem gabisa di pake transaksi kacau sih
2;sering terjadi kesalahan pas login. knapa dah
2;saya kasih Bintang 2 dulu kalo Pelayanan bagus nanti kasih Bintang 5 lagi
2;saya sering tidak bisa login dengan alasan terjadi kesalahan terus
2;suka banget gangguan
2;kenapa BCA ID saya sering terblokir. dengan alasan yang ga jelas. sangat mengganggu
2;ga jelas ngirim OTP lama sampe suruh nunggu 30 menit
2;knp nyari negara Indonesia tidak ada ketika mau login my BCA admin komen
2;saya pernah buka rekening my bca mobil,tapi giliran mau di buka lupa kata sandinya dan bca id nya,,bagai mana cara bukanya kembali
2;pada saat transfer antar rekening. pencet kode pin lemot agak lag. tolong diperbaiki
2;saya sudah ngirim kode aktifikasi tapi ga bisa woyyy pliss lah
2;dihp saya tdk bisa membuka dan tiba tiba kembali terus
2;sungguh kecewa mulai penyakit ini myBCA saya mau masuk aja kata Ooops...!!! mungkin ini disengaja oleh PT. myBCA ya.?
2;"BCA lg knpa? ko transaksi gk bisa-bisa.. ""Opss terjadi kesalahan"" coba dong diperbaiki jdi ribet nihh mau transaksi."
2;MyBca Verifikasi wajah susahnya minta ampun Lebih simple verifikasi MBca Tolong diperbaiki lagi Terima kasih
2;mau login gak bisa suruh update tapi uopdatenannya gak ada. gak jelas printahnya..
2;ada apa dengan app ini? pakai wifi gabisa login lancar, pake paket data kartu merah pun sama padahal login bank lain lancar 🙂
2;Ini gmn reset password ngebug di hp poco f7 hyperOS 03
2;Kirim kode OTP nya kok lama sekali sih, sampai di ulang ulang suruh nunggu 30 menit
2;mau login my bca susahnya dan gagal terus ,verifikasi wajah gagal mulu, gila emang bca ini, beda sama bank sebelah.
2;"cape"" ngisi mau buka rekening pas di bagian pernyataan tombol setuju nya malah gabisa di pencet anehh"
2;saldo ilang 50 k euy padahal pas baru rek sudah ada saldo mengendap dan dimutasi tidak ada keterangan
2;Saat masuk log in, di minta masukan nomor Hp namun kode negara indonesia (+62) tidak tersedia apakah karna sekarang sudah ganti jadi republik Konoha 🤣🔥
2;kerjaan error aja teros buset dah heran gua mah
2;gangguan teruss
2;susah di bukah persaratan udah sayah penuhin padahal tapi tetep aja ngga bisa di bukah aplikasi bank BCA ini
